Datetime,Data0,cash
2011-05-06 00:00:00+00:00,7921267.2,18953355.93688002
2011-05-09 00:00:00+00:00,0.0,26853105.842080034
2011-05-10 00:00:00+00:00,0.0,27227992.404130064
2011-05-11 00:00:00+00:00,0.0,26040814.643470094
2011-05-12 00:00:00+00:00,7607584.8,19051046.737030122
2011-05-13 00:00:00+00:00,7698160.8,18296246.737030122
2011-05-16 00:00:00+00:00,0.0,26423625.90013011
2011-05-17 00:00:00+00:00,0.0,26070409.08826011
2011-05-18 00:00:00+00:00,0.0,26500933.20976015
2011-05-19 00:00:00+00:00,0.0,26312173.14196015
2011-05-20 00:00:00+00:00,0.0,26333620.326760165
2011-05-23 00:00:00+00:00,0.0,28282420.287760146
2011-05-24 00:00:00+00:00,0.0,28183539.103960156
2011-05-25 00:00:00+00:00,8391297.6,19646687.81596016
2011-05-26 00:00:00+00:00,8328398.399999999,19122527.815960165
2011-05-27 00:00:00+00:00,8296041.6,18852887.81596016
2011-05-30 00:00:00+00:00,8270337.6,18638687.815960124
2011-05-31 00:00:00+00:00,0.0,26751328.992160093
2011-06-01 00:00:00+00:00,0.0,26842119.993760083
2011-06-02 00:00:00+00:00,0.0,26498226.067360096
2011-06-03 00:00:00+00:00,0.0,26192185.561780076
2011-06-07 00:00:00+00:00,0.0,26414626.65178008
2011-06-08 00:00:00+00:00,0.0,25110465.3611201
2011-06-09 00:00:00+00:00,0.0,25558331.319340076
2011-06-10 00:00:00+00:00,0.0,25759591.05022006
2011-06-13 00:00:00+00:00,7734826.8,17731305.373150036
2011-06-14 00:00:00+00:00,0.0,25146007.743340027
2011-06-15 00:00:00+00:00,7455052.8,17102185.997020014
2011-06-16 00:00:00+00:00,0.0,24382545.373540014
2011-06-17 00:00:00+00:00,0.0,25220024.817040037
2011-06-20 00:00:00+00:00,0.0,25260879.301270068
2011-06-21 00:00:00+00:00,0.0,24869328.229540057
2011-06-22 00:00:00+00:00,0.0,24299798.119510062
2011-06-23 00:00:00+00:00,0.0,24977396.060590032
2011-06-24 00:00:00+00:00,0.0,26554554.291070048
2011-06-27 00:00:00+00:00,7944714.0,18741040.279720046
2011-06-28 00:00:00+00:00,0.0,26679492.59752003
2011-06-29 00:00:00+00:00,7890393.6,19409079.228100013
2011-06-30 00:00:00+00:00,0.0,25845570.448720027
2011-07-01 00:00:00+00:00,7772133.600000001,18294450.95896004
2011-07-04 00:00:00+00:00,7956748.8,19832910.95896003
2011-07-05 00:00:00+00:00,0.0,27459033.975010004
2011-07-06 00:00:00+00:00,0.0,27533590.406709984
2011-07-07 00:00:00+00:00,0.0,26226711.15030994
2011-07-08 00:00:00+00:00,0.0,26227715.998749945
2011-07-11 00:00:00+00:00,0.0,26354227.87722993
2011-07-12 00:00:00+00:00,0.0,26932557.848109957
2011-07-13 00:00:00+00:00,0.0,27131748.17190995
2011-07-14 00:00:00+00:00,0.0,27230027.170749966
2011-07-15 00:00:00+00:00,0.0,27550983.145689957
2011-07-18 00:00:00+00:00,8136115.2,18776239.44120994
2011-07-19 00:00:00+00:00,0.0,26390872.65063996
2011-07-20 00:00:00+00:00,0.0,27018147.29709996
2011-07-21 00:00:00+00:00,8010979.2,19316378.93742993
2011-07-22 00:00:00+00:00,0.0,27327735.631029963
2011-07-25 00:00:00+00:00,0.0,29163602.687829982
2011-07-26 00:00:00+00:00,8756211.6,20307032.19316
2011-07-27 00:00:00+00:00,8788572.0,20037362.193160005
2011-07-28 00:00:00+00:00,8776717.200000001,20136152.19316001
2011-07-29 00:00:00+00:00,8722249.200000001,20590052.193160012
2011-08-01 00:00:00+00:00,8769668.399999999,20194892.193160035
2011-08-02 00:00:00+00:00,0.0,29478669.480310034
2011-08-03 00:00:00+00:00,0.0,29120587.033300035
2011-08-04 00:00:00+00:00,0.0,29048514.572530046
2011-08-05 00:00:00+00:00,8500852.799999999,20675257.06486004
2011-08-08 00:00:00+00:00,8207366.399999999,23120977.064860053
2011-08-09 00:00:00+00:00,8277854.399999999,22533577.06486006
2011-08-10 00:00:00+00:00,0.0,31281990.54271008
2011-08-11 00:00:00+00:00,0.0,31913187.138610087
2011-08-12 00:00:00+00:00,9433440.0,21721923.53761008
2011-08-15 00:00:00+00:00,9550800.0,22699923.537610095
2011-08-16 00:00:00+00:00,9461880.0,21958923.537610065
2011-08-17 00:00:00+00:00,9496800.0,22249923.537610076
2011-08-18 00:00:00+00:00,9351360.0,21037923.53761008
2011-08-19 00:00:00+00:00,9218160.0,19927923.537610076
2011-08-22 00:00:00+00:00,9153720.0,19390923.53761009
2011-08-23 00:00:00+00:00,9304920.0,20650923.53761009
2011-08-24 00:00:00+00:00,9200160.0,19777923.537610095
2011-08-25 00:00:00+00:00,9569520.0,22855923.537610095
2011-08-26 00:00:00+00:00,9509760.0,22357923.537610102
2011-08-29 00:00:00+00:00,9380880.0,21283923.537610117
2011-08-30 00:00:00+00:00,9303480.0,20638923.537610125
2011-08-31 00:00:00+00:00,9352800.0,21049923.53761013
2011-09-01 00:00:00+00:00,9290880.0,20533923.537610155
